id,lat,lon,name,city,address,rating,price,url,category1,category2,category3
daily-bagel-cafe-fremont,37.556033348612,-121.95191466687,Daily Bagel Cafe,Fremont,"40061 Mission Blvd, Fremont, CA 94539",4.5,1,https://www.yelp.com/biz/daily-bagel-cafe-fremont?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Bagels,Breakfast & Brunch,Sandwiches
gen-korean-bbq-house-san-jose,37.3872324410459,-121.885422354631,Gen Korean BBQ House,San Jose,"1628 Hostetter Rd, San Jose, CA 95131",4.5,2,https://www.yelp.com/biz/gen-korean-bbq-house-san-jose?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Korean,Buffets,Barbeque
viking-submarine-sandwiches-san-rafael,37.9579620361328,-122.502143859863,Viking Submarine Sandwiches,San Rafael,"1121 Francisco Blvd E, San Rafael, CA 94901",4.5,1,https://www.yelp.com/biz/viking-submarine-sandwiches-san-rafael?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Sandwiches,Korean,None
baan-thai-cuisine-san-anselmo,37.9764596,-122.5634291,Baan Thai Cuisine,San Anselmo,"726 San Anselmo Ave, San Anselmo, CA 94960",4.5,2,https://www.yelp.com/biz/baan-thai-cuisine-san-anselmo?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Thai,None,None
wood-tavern-oakland,37.850677245435,-122.252613605212,Wood Tavern,Oakland,"6317 College Ave, Oakland, CA 94618",4.5,3,https://www.yelp.com/biz/wood-tavern-oakland?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,American (New),None,None
tacos-negris-fremont,37.5763300806284,-121.976548880339,Tacos Negris,Fremont,"37721 Niles Blvd, Fremont, CA 94536",4.5,1,https://www.yelp.com/biz/tacos-negris-fremont?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Food Stands,Mexican,Imported Food
java-point-cafe-benicia,38.0470637977123,-122.16046795249,Java Point Cafe,Benicia,"366 1st St, Benicia, CA 94510",4.5,1,https://www.yelp.com/biz/java-point-cafe-benicia?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,Breakfast & Brunch,Cafes
lous-cafe-san-francisco,37.7804,-122.47313,Lou's Cafe,San Francisco,"5017 Geary Blvd, San Francisco, CA 94118",4.5,1,https://www.yelp.com/biz/lous-cafe-san-francisco?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,Sandwiches,Salad
american-legion-dugout-bar-san-anselmo-2,37.9837837219238,-122.56551361084,American Legion Dugout Bar,San Anselmo,"20 Veterans Pl, San Anselmo, CA 94979",4.5,1,https://www.yelp.com/biz/american-legion-dugout-bar-san-anselmo-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Venues & Event Spaces,Dive Bars,None
zacharys-chicago-pizza-oakland,37.846393,-122.252132,Zachary's Chicago Pizza,Oakland,"5801 College Ave, Oakland, CA 94618",4.5,2,https://www.yelp.com/biz/zacharys-chicago-pizza-oakland?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Pizza,None,None
the-good-hop-bar-and-bottle-shop-oakland,37.8136082621302,-122.268693905867,The Good Hop Bar & Bottle Shop,Oakland,"2421 Telegraph Ave, Oakland, CA 94612",4.5,2,https://www.yelp.com/biz/the-good-hop-bar-and-bottle-shop-oakland?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,"Beer, Wine & Spirits",Beer Bar,None
modigliani-cafe-oakland,37.8115099,-122.2476793,Modigliani Cafe,Oakland,"3208-3210 Grand Ave, Oakland, CA 94610",4.5,1,https://www.yelp.com/biz/modigliani-cafe-oakland?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,Sandwiches,None
little-heaven-deli-san-francisco,37.75948,-122.41943,Little Heaven Deli,San Francisco,"2348 Mission St, San Francisco, CA 94110",4.5,1,https://www.yelp.com/biz/little-heaven-deli-san-francisco?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Creperies,Delis,Bubble Tea
roxie-food-center-san-francisco,37.7268368750811,-122.441476285458,Roxie Food Center,San Francisco,"1901 San Jose Ave, San Francisco, CA 94112",4.5,1,https://www.yelp.com/biz/roxie-food-center-san-francisco?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Grocery,Sandwiches,None
philz-coffee-cupertino-cupertino,37.3243651,-122.0107199,Philz Coffee - Cupertino,Cupertino,"19439 Stevens Creek Blvd, Cupertino, CA 95014",4.5,1,https://www.yelp.com/biz/philz-coffee-cupertino-cupertino?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
dish-n-dash-fremont-2,37.5048876,-121.9701053,Dish n' Dash,Fremont,"43514 Christy St, Fremont, CA 94538",4.5,2,https://www.yelp.com/biz/dish-n-dash-fremont-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Middle Eastern,Halal,Juice Bars & Smoothies
kebab-express-san-pablo,37.9548203,-122.3340764,Kebab Express,San Pablo,"13350 San Pablo Ave, San Pablo, CA 94806",4.5,1,https://www.yelp.com/biz/kebab-express-san-pablo?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Halal,Afghan,Middle Eastern
the-presidio-san-francisco,37.7974510192871,-122.466278076172,The Presidio,San Francisco,", San Francisco, CA 94129",4.5,1,https://www.yelp.com/biz/the-presidio-san-francisco?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Landmarks & Historical Buildings,Parks,Cultural Center
the-speakeasy-novato,38.0649950355291,-122.539604902267,The Speakeasy,Novato,"504 Alameda Del Prado, Novato, CA 94949",4.5,2,https://www.yelp.com/biz/the-speakeasy-novato?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Sports Bars,None,None
brazil-fresh-squeeze-cafe-berkeley,37.872552852207,-122.26674645696,Brazil Fresh Squeeze Cafe,Berkeley,"2161 University Ave, Berkeley, CA 94704",4.5,1,https://www.yelp.com/biz/brazil-fresh-squeeze-cafe-berkeley?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Brazilian,None,None
oaktown-hookah-oakland-3,37.8031857734838,-122.26780685825,Oaktown Hookah,Oakland,"308 14th St, Oakland, CA 94612",5.0,2,https://www.yelp.com/biz/oaktown-hookah-oakland-3?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Hookah Bars,None,None
mosleys-cafe-alameda,37.7781178994001,-122.252409353944,Mosley's Cafe,Alameda,"2099 Grand St, Alameda, CA 94501",4.5,1,https://www.yelp.com/biz/mosleys-cafe-alameda?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Cafes,Coffee & Tea,None
cheese-boutique-san-francisco-2,37.7347106933594,-122.433311462402,Cheese Boutique,San Francisco,"660 Chenery St, San Francisco, CA 94131",4.5,1,https://www.yelp.com/biz/cheese-boutique-san-francisco-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Cheese Shops,Sandwiches,Delis
el-gallo-giro-taco-truck-san-francisco-2,37.75417,-122.41312,El Gallo Giro Taco Truck,San Francisco,"23rd St & Treat Ave, San Francisco, CA 94110",4.5,1,https://www.yelp.com/biz/el-gallo-giro-taco-truck-san-francisco-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Mexican,Food Trucks,None
sbastians-coffee-redwood-city,37.4544677734375,-122.228202819824,S'Bastians Coffee,Redwood City,"1725 Woodside Rd, Redwood City, CA 94061",5.0,2,https://www.yelp.com/biz/sbastians-coffee-redwood-city?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
philz-coffee-sunnyvale-3,37.377340980558,-122.031308859587,Philz Coffee,Sunnyvale,"125 S Frances St, Sunnyvale, CA 94086",4.5,1,https://www.yelp.com/biz/philz-coffee-sunnyvale-3?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
cariblue-restaurant-redwood-city,37.4870914,-122.2201632,Cariblue Restaurant,Redwood City,"1660 Broadway St, Redwood City, CA 94063",5.0,2,https://www.yelp.com/biz/cariblue-restaurant-redwood-city?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Caribbean,None,None
ten-ren-tea-co-of-milpitas-milpitas,37.4555854711176,-121.909984275479,Ten Ren Tea Co of Milpitas,Milpitas,"1732 N Milpitas Blvd, Milpitas, CA 95035",4.5,1,https://www.yelp.com/biz/ten-ren-tea-co-of-milpitas-milpitas?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
hornbill-burmese-cuisine-el-sobrante-3,37.96301,-122.31987,Hornbill Burmese Cuisine,El Sobrante,"3550 San Pablo Dam Rd, El Sobrante, CA 94803",4.5,2,https://www.yelp.com/biz/hornbill-burmese-cuisine-el-sobrante-3?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Burmese,Asian Fusion,None
beso-bistro-and-wine-bar-novato,38.0572482,-122.5183875,Beso Bistro And Wine Bar,Novato,"502 S Palm Dr, Novato, CA 94949",4.0,2,https://www.yelp.com/biz/beso-bistro-and-wine-bar-novato?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,American (New),Wine Bars,Seafood
cafe-dareye-oakland-2,37.8148166835308,-122.268188148737,Cafe Dareye,Oakland,"2504 Telegraph Ave, Oakland, CA 94612",4.5,1,https://www.yelp.com/biz/cafe-dareye-oakland-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Ethiopian,Vegan,Salad
frodo-joes-coffee-and-tea-san-lorenzo,37.67366,-122.1235,Frodo Joe's Coffee & Tea,San Lorenzo,"17665 Hesperian Blvd, San Lorenzo, CA 94580",4.5,1,https://www.yelp.com/biz/frodo-joes-coffee-and-tea-san-lorenzo?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,Breakfast & Brunch,Creperies
wildcraft-espresso-bar-san-francisco-2,37.7640511,-122.4327369,Wildcraft Espresso Bar,San Francisco,"2299 Market St, San Francisco, CA 94114",4.5,1,https://www.yelp.com/biz/wildcraft-espresso-bar-san-francisco-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
fambrinis-cafe-palo-alto,37.4239551,-122.1445454,Fambrini's Cafe,Palo Alto,"2600 El Camino Real, Palo Alto, CA 94306",4.5,1,https://www.yelp.com/biz/fambrinis-cafe-palo-alto?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Sandwiches,None,None
double-apples-hookah-lounge-san-jose,37.2983251,-121.9490298,Double Apples Hookah Lounge,San Jose,"3072 Driftwood Dr, San Jose, CA 95128",5.0,2,https://www.yelp.com/biz/double-apples-hookah-lounge-san-jose?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Hookah Bars,None,None
the-vape-cafe-san-jose-3,37.3259693924239,-121.818881257465,The Vape Cafe,San Jose,"2050 Tully Rd, San Jose, CA 95122",5.0,2,https://www.yelp.com/biz/the-vape-cafe-san-jose-3?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Vape Shops,Bars,None
pizzeria-picco-larkspur,37.93366,-122.53566,Pizzeria Picco,Larkspur,"316 Magnolia Ave, Larkspur, CA 94939",4.0,2,https://www.yelp.com/biz/pizzeria-picco-larkspur?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Pizza,Wine Bars,None
stephanos-soul-food-restaurant-vallejo,38.122936,-122.262611,Stephanos Soul Food Restaurant,Vallejo,"2272 Sacramento St, Vallejo, CA 94589",4.5,2,https://www.yelp.com/biz/stephanos-soul-food-restaurant-vallejo?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Soul Food,American (New),Southern
the-boys-deli-san-francisco,37.7971806,-122.421842,The Boy's Deli,San Francisco,"Polk & Green Produce Market, San Francisco, CA 94109",4.5,1,https://www.yelp.com/biz/the-boys-deli-san-francisco?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Delis,Meat Shops,Sandwiches
arun-thai-restaurant-novato,38.074352,-122.538399,Arun Thai Restaurant,Novato,"385 Bel Marin Keys Blvd, Novato, CA 94949",4.0,2,https://www.yelp.com/biz/arun-thai-restaurant-novato?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Thai,None,None
animal-places-vegan-republic-berkeley,37.8706683218479,-122.279153689742,Animal Place's Vegan Republic,Berkeley,"1624 University Ave, Berkeley, CA 94703",5.0,2,https://www.yelp.com/biz/animal-places-vegan-republic-berkeley?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Vegan,Specialty Food,None
beer-revolution-oakland,37.7970395,-122.2762807,Beer Revolution,Oakland,"464 3rd St, Oakland, CA 94607",4.5,2,https://www.yelp.com/biz/beer-revolution-oakland?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Beer Bar,None,None
café-rumi-castro-valley-2,37.7038127928972,-122.061348930001,Café Rumi,Castro Valley,"4799 Heyer Ave, Castro Valley, CA 94546",4.5,1,https://www.yelp.com/biz/caf%C3%A9-rumi-castro-valley-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,Mediterranean,None
falafel-stop-sunnyvale,37.351158,-122.032746,Falafel Stop,Sunnyvale,"1325 Sunnyvale Saratoga Rd, Sunnyvale, CA 94087",4.5,1,https://www.yelp.com/biz/falafel-stop-sunnyvale?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Falafel,Middle Eastern,None
fremont-afghan-kabob-fremont,37.5326499,-122.00221,Fremont Afghan Kabob,Fremont,"5379 Mowry Ave, Fremont, CA 94538",4.5,2,https://www.yelp.com/biz/fremont-afghan-kabob-fremont?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Afghan,Halal,None
freshly-baked-eatery-san-jose,37.339630868309,-121.88976937268,Freshly Baked Eatery,San Jose,"152 N 3rd St, San Jose, CA 95113",4.5,1,https://www.yelp.com/biz/freshly-baked-eatery-san-jose?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Sandwiches,Delis,None
tacos-jalisco-benicia,38.0515,-122.147472,Tacos Jalisco,Benicia,"457 Military E, Benicia, CA 94510",4.5,1,https://www.yelp.com/biz/tacos-jalisco-benicia?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Mexican,None,None
petite-deli-and-picnic-san-francisco,37.80175,-122.41206,Petite Deli & Picnic,San Francisco,"752 Columbus Ave, San Francisco, CA 94133",4.5,1,https://www.yelp.com/biz/petite-deli-and-picnic-san-francisco?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Delis,Sandwiches,Salad
village-sake-fairfax,37.986763715744,-122.588996440172,Village Sake,Fairfax,"19 Bolinas Rd, Fairfax, CA 94930",4.5,3,https://www.yelp.com/biz/village-sake-fairfax?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Japanese,Tapas Bars,None
montses-cafe-oakland,37.7994461,-122.2865295,Montse's Cafe,Oakland,"155 Filbert St, Oakland, CA 94607",5.0,1,https://www.yelp.com/biz/montses-cafe-oakland?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Cafes,None,None
tin-pot-creamery-palo-alto,37.4386874437777,-122.158960132263,Tin Pot Creamery,Palo Alto,"855 El Camino Real, Palo Alto, CA 94301",4.5,2,https://www.yelp.com/biz/tin-pot-creamery-palo-alto?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Ice Cream & Frozen Yogurt,Desserts,Coffee & Tea
sues-gallery-cafe-saratoga-2,37.2556223720312,-122.037756219506,Sue's Gallery Cafe,Saratoga,"14665 Big Basin Way, Saratoga, CA 95070",4.5,2,https://www.yelp.com/biz/sues-gallery-cafe-saratoga-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Desserts,Coffee & Tea,None
vesta-redwood-city,37.48682,-122.22677,Vesta,Redwood City,"2022 Broadway, Redwood City, CA 94063",4.5,2,https://www.yelp.com/biz/vesta-redwood-city?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Pizza,Tapas/Small Plates,None
de-afghanan-cuisine-fremont,37.5577268634313,-122.006441241109,De Afghanan Cuisine,Fremont,"37395 Fremont Blvd, Fremont, CA 94536",4.0,2,https://www.yelp.com/biz/de-afghanan-cuisine-fremont?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Afghan,None,None
philz-coffee-san-jose-2,37.3337392831266,-121.88499519403,Philz Coffee,San Jose,"118 Paseo De San Antonio Walk, San Jose, CA 95112",4.5,1,https://www.yelp.com/biz/philz-coffee-san-jose-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
buds-burgers-vallejo-2,38.1264786,-122.2558181,Bud's Burgers,Vallejo,"3849 Sonoma Blvd, Vallejo, CA 94589",4.0,1,https://www.yelp.com/biz/buds-burgers-vallejo-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Burgers,None,None
the-black-horse-london-pub-san-francisco,37.79865,-122.42441,The Black Horse London Pub,San Francisco,"1514 Union St, San Francisco, CA 94123",4.5,1,https://www.yelp.com/biz/the-black-horse-london-pub-san-francisco?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Pubs,None,None
ba-bite-oakland,37.8250885,-122.254364,Ba-Bite,Oakland,"3905 Piedmont Ave, Oakland, CA 94611",4.5,2,https://www.yelp.com/biz/ba-bite-oakland?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Middle Eastern,Falafel,Salad
amys-donuts-union-city,37.6059919595718,-122.052382975817,Amy's Donuts,Union City,"1818 Whipple Rd, Union City, CA 94587",4.5,1,https://www.yelp.com/biz/amys-donuts-union-city?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Donuts,Coffee & Tea,Sandwiches
calabria-bros-san-francisco-2,37.7220306396484,-122.436477661133,Calabria Bros,San Francisco,"4763 Mission St, San Francisco, CA 94112",4.5,1,https://www.yelp.com/biz/calabria-bros-san-francisco-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Caterers,Sandwiches,Delis
o-sullivans-sports-bar-newark-2,37.540968,-122.027104,O'Sullivan's Sports Bar,Newark,"5660 Thornton Ave, Newark, CA 94560",4.5,2,https://www.yelp.com/biz/o-sullivans-sports-bar-newark-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Sports Bars,None,None
rnoh-thai-larkspur,37.94684,-122.54574,R'noh Thai,Larkspur,"1000 Magnolia Ave, Larkspur, CA 94939",4.5,2,https://www.yelp.com/biz/rnoh-thai-larkspur?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Thai,None,None
the-new-deli-pinole,38.0037113,-122.3143742,The New Deli,Pinole,"The Del Monte Ctr, Pinole, CA 94564",4.5,1,https://www.yelp.com/biz/the-new-deli-pinole?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Delis,Sandwiches,None
liholiho-yacht-club-san-francisco-2,37.7882257887342,-122.414598204196,Liholiho Yacht Club,San Francisco,"871 Sutter St, San Francisco, CA 94109",4.5,3,https://www.yelp.com/biz/liholiho-yacht-club-san-francisco-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Asian Fusion,American (New),Seafood
belli-deli-novato,38.1150499,-122.56302,Belli Deli,Novato,"1530 Armstrong Ave, Novato, CA 94945",4.5,1,https://www.yelp.com/biz/belli-deli-novato?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Delis,Sandwiches,None
snappys-cafe-hayward,37.673837,-122.084126,Snappy's Cafe,Hayward,"978 A St, Hayward, CA 94541",4.5,1,https://www.yelp.com/biz/snappys-cafe-hayward?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
veggie-garden-mountain-view,37.3991561024011,-122.108575758136,Veggie Garden,Mountain View,"2464 W El Camino Real, Mountain View, CA 94040",4.5,2,https://www.yelp.com/biz/veggie-garden-mountain-view?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Vegan,Vegetarian,Chinese
connoisseur-coffee-company-redwood-city-2,37.4762,-122.21041,Connoisseur Coffee Company,Redwood City,"2801 Middlefield Rd, Redwood City, CA 94063",4.5,2,https://www.yelp.com/biz/connoisseur-coffee-company-redwood-city-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,Coffee Roasteries,None
